id,date,store_nbr,family,sales,onpromotion
2766001,2017-04-06,19,CLEANING,703.0,18
245770,2013-05-18,54,LADIESWEAR,0.0,0
2785950,2017-04-17,28,MEATS,221.959,1
1863450,2015-11-14,44,CELEBRATION,67.0,0
1733779,2015-09-02,6,PERSONAL CARE,439.0,2
2609342,2017-01-08,22,SEAFOOD,4.0,0
1749825,2015-09-11,7,AUTOMOTIVE,8.0,0
904440,2014-05-24,36,DELI,130.782,0
457604,2013-09-14,48,PET SUPPLIES,0.0,0
2807249,2017-04-29,26,BREAD/BAKERY,207.0,7
75325,2013-02-12,22,LADIESWEAR,0.0,0
1424992,2015-03-13,41,LADIESWEAR,0.0,0
1363667,2015-02-07,21,DAIRY,0.0,0
347816,2013-07-15,18,PREPARED FOODS,26.0,0
119822,2013-03-09,20,SEAFOOD,0.0,0
1205892,2014-11-09,44,CELEBRATION,19.0,0
2922386,2017-07-02,7,BREAD/BAKERY,704.855,6
167544,2013-04-05,10,BEVERAGES,567.0,0
1486990,2015-04-17,31,EGGS,273.0,1
2701824,2017-03-01,18,HOME AND KITCHEN I,217.0,5
2513285,2016-11-14,28,BREAD/BAKERY,528.0,5
1257326,2014-12-08,37,PET SUPPLIES,15.0,0
1994062,2016-01-28,1,BOOKS,0.0,0
869635,2014-05-05,1,LADIESWEAR,0.0,0
2690004,2017-02-22,36,DELI,224.532,11
2756580,2017-03-31,53,MEATS,399.436,44
2215159,2016-05-31,13,BABY CARE,0.0,0
263760,2013-05-29,1,MEATS,350.753,0
962513,2014-06-26,16,BEAUTY,0.0,0
509159,2013-10-13,45,BEAUTY,18.0,0
2742560,2017-03-24,10,PREPARED FOODS,27.0,0
1313208,2015-01-09,6,CELEBRATION,0.0,0
2695148,2017-02-25,30,BREAD/BAKERY,134.0,7
1576680,2015-06-06,48,CELEBRATION,50.0,0
901026,2014-05-22,4,PLAYERS AND ELECTRONICS,0.0,0
778584,2014-03-14,54,HOME AND KITCHEN I,22.0,0
1675840,2015-08-01,30,BABY CARE,0.0,0
1075263,2014-08-28,29,MEATS,0.0,0
433838,2013-09-01,31,LAWN AND GARDEN,1.0,0
1972515,2016-01-15,54,CELEBRATION,5.0,0
2153389,2016-04-26,3,CLEANING,1469.0,8
2797977,2017-04-24,16,CELEBRATION,7.0,0
1122865,2014-09-24,15,CLEANING,736.0,0
1391983,2015-02-23,16,EGGS,197.0,0
347008,2013-07-14,45,GROCERY II,57.0,0
1035162,2014-08-05,53,HOME CARE,0.0,0
2518873,2016-11-17,34,HOME AND KITCHEN II,22.0,0
2217076,2016-06-01,17,BOOKS,0.0,0
1857667,2015-11-11,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
895834,2014-05-19,44,HOME AND KITCHEN II,0.0,0
2112584,2016-04-03,34,MAGAZINES,4.0,0
2967555,2017-07-28,23,PRODUCE,1154.41,12
215133,2013-05-01,45,CELEBRATION,0.0,0
317272,2013-06-28,11,EGGS,30.0,0
715958,2014-02-07,47,MAGAZINES,0.0,0
2568225,2016-12-15,2,AUTOMOTIVE,5.0,0
1593677,2015-06-16,25,DAIRY,297.0,3
2501805,2016-11-07,6,DELI,401.091,11
2233039,2016-06-10,14,POULTRY,74.903,12
1937458,2015-12-27,20,POULTRY,372.261,1
2760367,2017-04-03,10,HOME AND KITCHEN II,4.0,0
2017267,2016-02-10,10,EGGS,32.0,0
332498,2013-07-06,38,MAGAZINES,0.0,0
2471905,2016-10-22,17,CLEANING,1344.0,23
2901859,2017-06-21,30,BOOKS,0.0,0
1120997,2014-09-23,12,LAWN AND GARDEN,0.0,0
167916,2013-04-05,20,GROCERY I,0.0,0
1777599,2015-09-27,35,LINGERIE,0.0,0
914364,2014-05-30,15,AUTOMOTIVE,1.0,0
2987406,2017-08-08,30,HOME AND KITCHEN I,16.0,1
1171520,2014-10-21,3,LAWN AND GARDEN,23.0,0
897887,2014-05-20,51,MAGAZINES,0.0,0
1635298,2015-07-09,42,HOME AND KITCHEN II,0.0,0
1219359,2014-11-17,22,DELI,0.0,0
1131395,2014-09-28,53,MAGAZINES,0.0,0
1070986,2014-08-26,1,BOOKS,0.0,0
2309855,2016-07-23,2,LAWN AND GARDEN,7.0,0
129253,2013-03-14,35,PERSONAL CARE,65.0,0
1873259,2015-11-20,2,HARDWARE,1.0,0
1877757,2015-11-22,45,MEATS,1670.21,1
488895,2013-10-02,27,AUTOMOTIVE,1.0,0
1791603,2015-10-05,29,AUTOMOTIVE,2.0,0
1436043,2015-03-19,51,HOME AND KITCHEN I,12.0,0
840673,2014-04-18,46,SCHOOL AND OFFICE SUPPLIES,0.0,0
302109,2013-06-19,35,PLAYERS AND ELECTRONICS,0.0,0
2278813,2016-07-05,48,SCHOOL AND OFFICE SUPPLIES,4.0,0
228965,2013-05-09,33,FROZEN FOODS,34.382,0
1770068,2015-09-23,24,HARDWARE,5.0,0
2638182,2017-01-24,31,PRODUCE,2662.556,114
289511,2013-06-12,32,BEAUTY,1.0,0
93837,2013-02-22,41,HOME CARE,0.0,0
1145411,2014-10-06,47,HARDWARE,0.0,0
2695156,2017-02-25,30,GROCERY II,1.0,0
2082761,2016-03-17,47,SEAFOOD,62.932,0
1185703,2014-10-29,28,GROCERY II,0.0,0
491087,2013-10-03,38,HARDWARE,1.0,0
1447299,2015-03-26,18,HOME CARE,0.0,0
1059913,2014-08-19,48,LADIESWEAR,0.0,0
822941,2014-04-08,49,LAWN AND GARDEN,19.0,0
2686549,2017-02-20,39,LADIESWEAR,4.0,0
2677579,2017-02-15,37,PERSONAL CARE,269.0,12
1454160,2015-03-30,10,HOME AND KITCHEN I,12.0,0
65843,2013-02-06,7,DAIRY,695.0,0
1517383,2015-05-04,34,EGGS,82.0,0
1405872,2015-03-02,6,CELEBRATION,0.0,0
2439745,2016-10-04,14,"LIQUOR,WINE,BEER",18.0,0
2121138,2016-04-08,24,PRODUCE,4081.518,0
2065482,2016-03-08,13,GROCERY I,2593.0,14
943285,2014-06-15,26,GROCERY II,3.0,0
843913,2014-04-20,38,BOOKS,0.0,0
874623,2014-05-07,49,MEATS,549.325,0
775706,2014-03-13,24,DAIRY,1042.0,0
1215233,2014-11-14,7,DAIRY,1272.0,0
1918059,2015-12-15,27,AUTOMOTIVE,7.0,0
1583903,2015-06-10,50,BEAUTY,3.0,0
2822109,2017-05-07,42,HOME AND KITCHEN I,45.0,2
933737,2014-06-09,9,BEAUTY,4.0,0
473619,2013-09-23,48,BEVERAGES,1566.0,0
2156929,2016-04-28,29,HOME AND KITCHEN II,12.0,0
1235943,2014-11-26,37,PLAYERS AND ELECTRONICS,12.0,0
744323,2014-02-23,43,DAIRY,467.0,0
318958,2013-06-28,9,GROCERY II,31.0,0
714715,2014-02-07,13,BABY CARE,0.0,0
2536551,2016-11-27,30,CELEBRATION,1.0,0
2636973,2017-01-23,48,DELI,651.8,13
1339738,2015-01-24,5,BOOKS,0.0,0
404498,2013-08-15,9,HOME APPLIANCES,0.0,0
509842,2013-10-14,14,PERSONAL CARE,258.0,0
1753480,2015-09-13,9,PERSONAL CARE,746.0,2
2756152,2017-03-31,41,PERSONAL CARE,353.0,9
467165,2013-09-20,17,HOME APPLIANCES,0.0,0
440225,2013-09-05,11,BREAD/BAKERY,867.0,0
179923,2013-04-11,8,CLEANING,859.0,0
941517,2014-06-14,26,PLAYERS AND ELECTRONICS,0.0,0
2791485,2017-04-20,33,HOME AND KITCHEN I,23.0,1
123651,2013-03-11,29,AUTOMOTIVE,0.0,0
2626618,2017-01-17,8,HOME AND KITCHEN II,54.0,0
2945290,2017-07-15,49,CLEANING,2097.0,20
400045,2013-08-13,33,LADIESWEAR,0.0,0
739992,2014-02-21,22,AUTOMOTIVE,0.0,0
456135,2013-09-13,8,DELI,230.036,0
891337,2014-05-17,19,CLEANING,1281.0,0
2792646,2017-04-21,16,LINGERIE,3.0,0
1370208,2015-02-10,54,HOME AND KITCHEN I,11.0,0
509637,2013-10-13,9,HOME CARE,0.0,0
2747274,2017-03-26,42,MEATS,323.509,0
153067,2013-03-27,53,GROCERY II,0.0,0
67792,2013-02-08,11,EGGS,54.0,0
533821,2013-10-27,37,GROCERY II,21.0,0
2984874,2017-08-07,1,MEATS,236.746,0
1010673,2014-07-23,17,HOME AND KITCHEN I,12.0,0
545330,2013-11-03,10,BREAD/BAKERY,172.0,0
1940540,2015-12-28,8,DAIRY,1493.0,2
1702155,2015-08-16,19,HOME AND KITCHEN I,10.0,0
2436665,2016-10-02,28,FROZEN FOODS,126.192,8
2538126,2016-11-28,24,PRODUCE,3366.198,6
479641,2013-09-27,17,LADIESWEAR,0.0,0
1551240,2015-05-23,34,DELI,210.925,0
2831796,2017-05-13,15,AUTOMOTIVE,7.0,0
709842,2014-02-04,26,GROCERY I,1372.0,0
279464,2013-06-06,5,LAWN AND GARDEN,1.0,0
2741876,2017-03-23,41,BREAD/BAKERY,365.066,3
1131341,2014-09-28,52,BEAUTY,0.0,0
229696,2013-05-09,53,HOME AND KITCHEN II,0.0,0
926204,2014-06-05,46,PET SUPPLIES,0.0,0
2691215,2017-02-23,2,SEAFOOD,27.029,1
513027,2013-10-15,53,DELI,0.0,0
380605,2013-08-02,38,HOME AND KITCHEN II,0.0,0
185482,2013-04-15,13,"LIQUOR,WINE,BEER",10.0,0
1140034,2014-10-03,46,HOME AND KITCHEN II,34.0,0
890204,2014-05-16,36,PREPARED FOODS,31.875,0
1976018,2016-01-17,52,FROZEN FOODS,0.0,0
718436,2014-02-09,17,PET SUPPLIES,0.0,0
2962,2013-01-02,41,PERSONAL CARE,181.0,0
1865210,2015-11-15,43,HOME APPLIANCES,1.0,0
2565260,2016-12-13,36,BREAD/BAKERY,397.0,1
358746,2013-07-21,25,BEVERAGES,719.0,0
2532577,2016-11-25,19,PERSONAL CARE,204.0,6
1105636,2014-09-14,31,BOOKS,0.0,0
33400,2013-01-19,46,BOOKS,0.0,0
2209571,2016-05-27,6,MAGAZINES,5.0,0
2326571,2016-08-01,39,BREAD/BAKERY,805.0,5
1546888,2015-05-21,12,GROCERY II,0.0,0
1893787,2015-12-01,45,HOME AND KITCHEN II,43.0,1
1107200,2014-09-15,25,HOME APPLIANCES,0.0,0
1506044,2015-04-28,16,MAGAZINES,1.0,0
131428,2013-03-15,46,"LIQUOR,WINE,BEER",116.0,0
2404963,2016-09-14,38,"LIQUOR,WINE,BEER",37.0,0
67856,2013-02-08,13,DAIRY,114.0,0
2303879,2016-07-19,51,HOME APPLIANCES,0.0,0
830877,2014-04-13,22,BEVERAGES,0.0,0
2262564,2016-06-26,42,HOME CARE,273.0,3
2980835,2017-08-04,46,FROZEN FOODS,248.145,1
2731824,2017-03-18,1,HOME CARE,193.0,3
364790,2013-07-24,44,DAIRY,1561.0,0
1073561,2014-08-27,31,BREAD/BAKERY,306.0,1
1687098,2015-08-07,46,CELEBRATION,44.0,0
1674471,2015-07-31,41,HOME CARE,157.0,0
738455,2014-02-20,29,HARDWARE,0.0,0
604181,2013-12-06,11,HOME APPLIANCES,0.0,0
2880848,2017-06-09,40,HARDWARE,2.0,0
844210,2014-04-20,46,BOOKS,0.0,0
1262554,2014-12-11,34,CLEANING,920.0,2
1793068,2015-10-06,2,GROCERY II,32.0,0
2078485,2016-03-15,28,GROCERY II,3.0,0
1452415,2015-03-29,11,LADIESWEAR,0.0,0
1457305,2015-03-31,48,PERSONAL CARE,534.0,4
2378015,2016-08-30,32,BEAUTY,0.0,0
1182353,2014-10-27,33,PREPARED FOODS,45.0,0
69613,2013-02-09,12,HOME AND KITCHEN II,0.0,0
1140649,2014-10-04,14,BOOKS,0.0,0
25379,2013-01-15,21,BEAUTY,0.0,0
1162507,2014-10-16,27,HOME AND KITCHEN II,15.0,0
1980846,2016-01-20,38,LINGERIE,2.0,0
2166911,2016-05-03,9,SEAFOOD,13.176001,0
797176,2014-03-25,26,POULTRY,99.956,0
1305330,2015-01-05,34,HOME AND KITCHEN I,30.0,0
2878834,2017-06-08,34,GROCERY II,1.0,0
2163741,2016-05-02,2,PRODUCE,2733.406,1
2974432,2017-08-01,17,EGGS,302.0,1
1290239,2014-12-28,11,BREAD/BAKERY,601.0,0
641583,2013-12-28,10,PRODUCE,0.0,0
1268324,2014-12-14,46,BEAUTY,24.0,0
2877171,2017-06-07,38,AUTOMOTIVE,4.0,0
1828735,2015-10-26,20,CLEANING,673.0,1
161228,2013-04-01,32,MAGAZINES,0.0,0
1327604,2015-01-18,1,HARDWARE,0.0,0
905744,2014-05-25,22,PET SUPPLIES,0.0,0
2911048,2017-06-26,38,LADIESWEAR,20.0,0
2717924,2017-03-10,2,FROZEN FOODS,147.0,3
2644378,2017-01-27,6,"LIQUOR,WINE,BEER",86.0,3
1545322,2015-05-20,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
2382090,2016-09-01,46,HOME CARE,620.0,2
2239385,2016-06-13,42,BREAD/BAKERY,513.795,1
198083,2013-04-22,17,HOME APPLIANCES,0.0,0
1662872,2015-07-25,17,BEAUTY,0.0,0
2585892,2016-12-26,15,GROCERY I,3135.06,97
2251559,2016-06-20,34,BEAUTY,5.0,0
313949,2013-06-26,18,LAWN AND GARDEN,0.0,0
2275637,2016-07-04,1,MAGAZINES,5.0,0
1469079,2015-04-07,29,HOME CARE,0.0,0
2911248,2017-06-26,43,LINGERIE,0.0,0
705699,2014-02-02,1,PLAYERS AND ELECTRONICS,0.0,0
400718,2013-08-13,51,SEAFOOD,60.842003,0
2029581,2016-02-16,6,HOME AND KITCHEN I,20.0,0
999494,2014-07-16,52,MAGAZINES,0.0,0
1654321,2015-07-20,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
354574,2013-07-18,8,"LIQUOR,WINE,BEER",137.0,0
1050535,2014-08-14,35,GROCERY II,3.0,0
418418,2013-08-23,49,FROZEN FOODS,208.0,0
1760429,2015-09-17,53,FROZEN FOODS,84.0,0
995879,2014-07-14,51,BREAD/BAKERY,820.081,0
1834932,2015-10-29,44,AUTOMOTIVE,15.0,0
2297254,2016-07-16,16,PERSONAL CARE,151.0,8
252707,2013-05-22,49,PET SUPPLIES,0.0,0
869061,2014-05-04,43,CELEBRATION,0.0,0
2877557,2017-06-07,48,MAGAZINES,7.0,0
410132,2013-08-19,17,DAIRY,133.0,0
682857,2014-01-20,19,LINGERIE,7.0,0
2030054,2016-02-17,19,PET SUPPLIES,1.0,0
1667296,2015-07-27,40,BOOKS,0.0,0
731200,2014-02-16,25,LADIESWEAR,0.0,0
1490357,2015-04-19,26,FROZEN FOODS,49.0,4
996484,2014-07-15,19,HOME AND KITCHEN II,6.0,0
1686663,2015-08-07,34,AUTOMOTIVE,1.0,0
98607,2013-02-25,26,BEVERAGES,465.0,0
1638529,2015-07-11,33,GROCERY II,2.0,0
590694,2013-11-28,32,PLAYERS AND ELECTRONICS,0.0,0
2985582,2017-08-07,3,CELEBRATION,23.0,0
2277504,2016-07-05,12,DELI,245.0,1
987154,2014-07-09,7,PERSONAL CARE,240.0,0
1172619,2014-10-22,10,PRODUCE,243.042,0
2294049,2016-07-14,26,LINGERIE,2.0,0
1992257,2016-01-26,9,HARDWARE,1.0,0
342959,2013-07-12,31,MAGAZINES,0.0,0
1818648,2015-10-20,37,HOME CARE,227.0,0
335399,2013-07-08,2,LAWN AND GARDEN,1.0,0
2556456,2016-12-08,39,GROCERY I,4046.872,115
1475200,2015-04-10,50,BABY CARE,0.0,0
1573584,2015-06-05,11,GROCERY I,5970.071,9
125308,2013-03-12,25,CLEANING,394.0,0
2572734,2016-12-17,45,LINGERIE,4.0,0
337167,2013-07-09,2,CELEBRATION,0.0,0
2965705,2017-07-27,21,POULTRY,138.372,0
988806,2014-07-10,52,PLAYERS AND ELECTRONICS,0.0,0
2345546,2016-08-12,21,BREAD/BAKERY,380.0,6
48676,2013-01-28,25,BABY CARE,0.0,0
454102,2013-09-12,5,"LIQUOR,WINE,BEER",54.0,0
484028,2013-09-29,4,HOME APPLIANCES,1.0,0
245266,2013-05-18,40,EGGS,160.0,0
2112555,2016-04-03,33,PLAYERS AND ELECTRONICS,14.0,0
2902507,2017-06-21,48,PERSONAL CARE,584.0,14
1249745,2014-12-04,25,BEAUTY,2.0,0
824619,2014-04-09,46,HOME AND KITCHEN I,0.0,0
1872052,2015-11-19,35,POULTRY,73.981995,0
242940,2013-05-17,25,PLAYERS AND ELECTRONICS,0.0,0
2937578,2017-07-11,32,HOME APPLIANCES,0.0,0
1068623,2014-08-24,42,HOME APPLIANCES,0.0,0
1970032,2016-01-14,34,SCHOOL AND OFFICE SUPPLIES,4.0,0
2415941,2016-09-20,46,FROZEN FOODS,178.309,0
1657845,2015-07-22,25,MEATS,192.84,0
1441614,2015-03-22,9,DELI,954.256,0
2411111,2016-09-18,10,SEAFOOD,5.0,0
41537,2013-01-24,24,MAGAZINES,0.0,0
977742,2014-07-04,42,HOME CARE,0.0,0
2056321,2016-03-02,6,PERSONAL CARE,415.0,4
2847437,2017-05-21,52,SEAFOOD,16.394,1
1641776,2015-07-13,24,PET SUPPLIES,16.0,0
538226,2013-10-30,10,PREPARED FOODS,6.0,0
1838914,2015-10-31,6,"LIQUOR,WINE,BEER",214.0,0
284946,2013-06-09,53,MEATS,0.0,0
399867,2013-08-13,29,CELEBRATION,0.0,0
2478595,2016-10-25,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
1170600,2014-10-20,53,MEATS,126.236,0
2087354,2016-03-20,27,BREAD/BAKERY,671.815,1
968478,2014-06-29,32,PLAYERS AND ELECTRONICS,0.0,0
1873563,2015-11-20,28,LINGERIE,8.0,0
268981,2013-05-31,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
249102,2013-05-20,48,HOME CARE,0.0,0
453329,2013-09-12,29,DAIRY,0.0,0
208215,2013-04-27,50,HOME CARE,0.0,0
1033752,2014-08-05,14,PLAYERS AND ELECTRONICS,0.0,0
1273701,2014-12-17,47,AUTOMOTIVE,8.0,1
325008,2013-07-02,28,MEATS,163.827,0
1742998,2015-09-08,15,BOOKS,0.0,0
1347953,2015-01-29,30,BEAUTY,0.0,0
2684583,2017-02-19,34,AUTOMOTIVE,2.0,0
891515,2014-05-17,23,LAWN AND GARDEN,0.0,0
603288,2013-12-05,36,HOME AND KITCHEN I,0.0,0
1863639,2015-11-14,49,PRODUCE,8789.021,0
471264,2013-09-22,31,MEATS,311.306,0
1291516,2014-12-28,46,POULTRY,1242.217,11
1495588,2015-04-22,22,POULTRY,0.0,0
1501420,2015-04-25,36,LADIESWEAR,0.0,0
1246113,2014-12-02,23,AUTOMOTIVE,2.0,0
1627348,2015-07-05,2,LADIESWEAR,37.0,0
1246221,2014-12-02,26,DELI,88.415,2
1562336,2015-05-29,45,HOME APPLIANCES,0.0,0
737727,2014-02-19,9,GROCERY I,3777.0,0
774140,2014-03-12,3,PET SUPPLIES,12.0,0
1833889,2015-10-29,15,GROCERY II,3.0,0
2269406,2016-06-30,34,PREPARED FOODS,38.0,0
1426292,2015-03-14,28,SEAFOOD,22.0,0
2259608,2016-06-25,1,SEAFOOD,27.374,1
2092132,2016-03-23,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
644454,2013-12-29,40,PRODUCE,0.0,0
76673,2013-02-13,10,HARDWARE,1.0,0
644293,2013-12-29,37,BABY CARE,0.0,0
1548048,2015-05-21,44,HOME CARE,348.0,3
298572,2013-06-17,36,LINGERIE,4.0,0
2659329,2017-02-05,25,MEATS,187.767,0
351861,2013-07-17,31,HOME AND KITCHEN I,0.0,0
2436207,2016-10-02,15,HOME AND KITCHEN I,21.0,0
2688647,2017-02-21,48,BREAD/BAKERY,598.0,6
393998,2013-08-10,14,FROZEN FOODS,35.0,0
2775029,2017-04-11,21,PET SUPPLIES,8.0,0
1813976,2015-10-17,6,SEAFOOD,52.627,0
2287127,2016-07-10,31,PREPARED FOODS,114.15,0
2218483,2016-06-01,6,PERSONAL CARE,356.0,7
1116540,2014-09-20,37,HOME CARE,299.0,0
1528269,2015-05-10,4,CELEBRATION,0.0,0
1782712,2015-09-30,29,LADIESWEAR,0.0,0
908951,2014-05-27,12,SEAFOOD,0.0,0
229223,2013-05-09,40,BREAD/BAKERY,266.0,0
1505206,2015-04-27,42,EGGS,0.0,0
1290593,2014-12-28,20,PREPARED FOODS,0.0,0
1626270,2015-07-04,39,PRODUCE,2015.276,1
2049175,2016-02-27,6,CLEANING,1450.0,0
627543,2013-12-19,17,HOME AND KITCHEN I,0.0,0
421134,2013-08-25,25,LINGERIE,3.0,0
2043223,2016-02-24,38,POULTRY,124.619,0
1529386,2015-05-11,21,BABY CARE,0.0,0
2200347,2016-05-22,47,CELEBRATION,23.0,0
403193,2013-08-15,21,SEAFOOD,0.0,0
522191,2013-10-21,10,SEAFOOD,3.0,0
743030,2014-02-22,8,BEAUTY,6.0,0
1997270,2016-01-29,49,FROZEN FOODS,358.97,3
2468916,2016-10-20,32,LINGERIE,1.0,0
1778645,2015-09-28,15,FROZEN FOODS,54.0,0
836414,2014-04-16,27,PREPARED FOODS,107.719,0
1223482,2014-11-19,38,CLEANING,830.0,0
2720043,2017-03-11,29,HOME CARE,280.0,7
2831814,2017-05-13,15,HOME CARE,203.0,14
937456,2014-06-12,12,PERSONAL CARE,90.0,0
2441977,2016-10-05,27,EGGS,169.0,3
2309022,2016-07-22,46,GROCERY I,6721.0,54
2461232,2016-10-16,17,PET SUPPLIES,8.0,0
772285,2014-03-11,28,LADIESWEAR,0.0,0
2208072,2016-05-27,14,DELI,193.0,44
177537,2013-04-10,4,PRODUCE,0.0,0
1037789,2014-08-07,28,BREAD/BAKERY,427.0,1
2712130,2017-03-06,7,PERSONAL CARE,281.0,5
930777,2014-06-08,25,GROCERY I,1244.0,0
1867405,2015-11-16,6,BABY CARE,0.0,0
2541642,2016-11-30,23,HOME AND KITCHEN I,3.0,1
2056041,2016-03-02,48,DELI,758.682,1
784834,2014-03-18,3,POULTRY,1042.07,0
327397,2013-07-03,45,BOOKS,0.0,0
2834025,2017-05-14,27,HOME CARE,305.0,11
2236370,2016-06-11,8,PET SUPPLIES,18.0,1
1406420,2015-03-03,20,PET SUPPLIES,0.0,0
731853,2014-02-16,43,GROCERY I,3543.0,0
1526103,2015-05-09,29,HOME CARE,208.0,0
910675,2014-05-28,11,CLEANING,1170.0,0
1157530,2014-10-13,37,"LIQUOR,WINE,BEER",87.0,0
1940788,2015-12-29,14,PERSONAL CARE,417.0,0
2742706,2017-03-24,15,EGGS,54.0,1
1683989,2015-08-05,9,SEAFOOD,21.208,0
2717123,2017-03-09,47,BEAUTY,4.0,1
955364,2014-06-22,15,HARDWARE,0.0,0
937462,2014-06-12,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
445116,2013-09-07,48,GROCERY I,9473.0,0
951999,2014-06-20,20,HOME AND KITCHEN I,0.0,0
614243,2013-12-11,43,HARDWARE,0.0,0
792812,2014-03-22,53,LAWN AND GARDEN,0.0,0
2236031,2016-06-11,48,HOME APPLIANCES,1.0,0
435731,2013-09-02,34,SEAFOOD,0.0,0
2689041,2017-02-22,1,BEVERAGES,2075.0,17
2427935,2016-09-27,32,PET SUPPLIES,0.0,0
145345,2013-03-23,37,GROCERY II,34.0,0
812542,2014-04-02,8,HOME AND KITCHEN II,0.0,0
525230,2013-10-22,46,BEAUTY,2.0,0
2829043,2017-05-11,37,LADIESWEAR,20.0,0
2694168,2017-02-24,52,HOME AND KITCHEN I,0.0,0
1120901,2014-09-23,1,MAGAZINES,4.0,0
1143794,2014-10-05,51,HARDWARE,1.0,0
2324117,2016-07-31,2,PET SUPPLIES,5.0,0
1817488,2015-10-19,54,GROCERY II,7.0,0
114419,2013-03-06,2,DAIRY,503.0,0
2798529,2017-04-24,30,PRODUCE,391.923,4
1840712,2015-11-01,7,BREAD/BAKERY,470.487,0
2041225,2016-02-23,32,EGGS,107.0,0
2602524,2017-01-04,31,GROCERY I,3759.789,116
1906568,2015-12-08,53,PET SUPPLIES,2.0,0
269794,2013-06-01,29,LADIESWEAR,0.0,0
1831992,2015-10-28,11,PRODUCE,874.016,0
1005628,2014-07-20,25,LADIESWEAR,0.0,0
1013095,2014-07-24,34,POULTRY,239.463,16
69911,2013-02-09,20,HOME APPLIANCES,0.0,0
2070985,2016-03-11,18,BOOKS,0.0,0
1524950,2015-05-08,46,LAWN AND GARDEN,5.0,0
2863639,2017-05-30,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
2044047,2016-02-25,11,PLAYERS AND ELECTRONICS,8.0,0
2663631,2017-02-07,46,BEVERAGES,4718.0,35
2402500,2016-09-13,2,BABY CARE,1.0,0
724043,2014-02-12,24,MAGAZINES,0.0,0
1396821,2015-02-25,50,PRODUCE,3.0,1
712937,2014-02-06,13,BREAD/BAKERY,205.0,0
1746953,2015-09-10,25,SEAFOOD,1.0,0
132753,2013-03-16,33,PLAYERS AND ELECTRONICS,0.0,0
2725312,2017-03-14,27,CLEANING,847.0,9
570205,2013-11-16,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
2355634,2016-08-17,53,POULTRY,247.114,1
493004,2013-10-04,41,HOME APPLIANCES,2.0,0
626843,2013-12-18,47,DAIRY,1822.0,0
2090162,2016-03-21,6,DAIRY,1090.0,13
2965608,2017-07-27,19,PRODUCE,521.095,3
2548531,2016-12-04,17,CLEANING,2304.0,26
896663,2014-05-20,18,LAWN AND GARDEN,1.0,0
980384,2014-07-06,17,LAWN AND GARDEN,0.0,0
2846376,2017-05-21,23,PLAYERS AND ELECTRONICS,6.0,0
2646877,2017-01-29,26,GROCERY II,8.0,0
141301,2013-03-21,23,POULTRY,115.899,0
882940,2014-05-12,32,PERSONAL CARE,93.0,0
1309537,2015-01-07,51,SCHOOL AND OFFICE SUPPLIES,0.0,0
714043,2014-02-06,43,"LIQUOR,WINE,BEER",140.0,0
2473937,2016-10-23,23,PET SUPPLIES,4.0,0
1715807,2015-08-23,51,BREAD/BAKERY,1519.535,1
457490,2013-09-14,45,FROZEN FOODS,523.622,0
1312138,2015-01-09,25,PERSONAL CARE,153.0,0
690676,2014-01-24,38,LADIESWEAR,16.0,0
1106160,2014-09-14,46,AUTOMOTIVE,25.0,0
2894262,2017-06-17,17,PRODUCE,1667.173,2
1622164,2015-07-02,24,HOME AND KITCHEN II,35.0,0
1041330,2014-08-09,27,HOME AND KITCHEN I,0.0,0
868692,2014-05-04,33,AUTOMOTIVE,10.0,0
1619006,2015-06-30,35,PET SUPPLIES,0.0,0
2374498,2016-08-28,33,HOME AND KITCHEN II,10.0,1
708604,2014-02-03,40,POULTRY,175.61,0
757219,2014-03-02,6,BABY CARE,0.0,0
2690369,2017-02-22,46,FROZEN FOODS,179.0,3
2738464,2017-03-21,45,PERSONAL CARE,521.0,5
97429,2013-02-24,42,GROCERY II,0.0,0
2002800,2016-02-01,53,PRODUCE,1583.349,0
1099716,2014-09-11,15,MEATS,141.247,9
2977464,2017-08-02,51,CELEBRATION,13.0,0
674019,2014-01-15,20,PLAYERS AND ELECTRONICS,0.0,0
1936016,2015-12-26,30,BREAD/BAKERY,138.0,0
1923985,2015-12-18,42,LADIESWEAR,9.0,0
1702206,2015-08-16,20,AUTOMOTIVE,8.0,0
2407626,2016-09-16,13,GROCERY I,2179.0,57
1569896,2015-06-02,8,LAWN AND GARDEN,12.0,0
1150472,2014-10-09,39,PET SUPPLIES,2.0,0
2619987,2017-01-14,21,HOME CARE,326.0,7
2191421,2016-05-17,46,MAGAZINES,10.0,0
1141245,2014-10-04,30,CELEBRATION,5.0,0
1226362,2014-11-21,19,HOME AND KITCHEN II,15.0,0
2201506,2016-05-23,3,EGGS,510.0,0
351204,2013-07-17,13,HOME CARE,0.0,0
588803,2013-11-27,3,HOME APPLIANCES,2.0,0
444202,2013-09-07,22,"LIQUOR,WINE,BEER",0.0,0
